,id,fullName,link,firstName,lastName,primaryNumber,birthDate,currentAge,birthCity,birthStateProvince,birthCountry,nationality,height,weight,active,alternateCaptain,captain,rookie,shootsCatches,rosterStatus,currentTeam,primaryPosition
80,8474027,Justin Braun,/api/v1/people/8474027,Justin,Braun,61,1987-02-10,33,Minneapolis,MN,USA,USA,"6' 2""",205,True,False,False,False,R,Y,"{'id': 4, 'name': 'Philadelphia Flyers', 'link': '/api/v1/teams/4'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
81,8474161,Jakub Voracek,/api/v1/people/8474161,Jakub,Voracek,93,1989-08-15,30,Kladno,,CZE,CZE,"6' 2""",214,True,False,False,False,L,Y,"{'id': 4, 'name': 'Philadelphia Flyers', 'link': '/api/v1/teams/4'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
82,8474683,Derek Grant,/api/v1/people/8474683,Derek,Grant,38,1990-04-20,29,Abbotsford,BC,CAN,CAN,"6' 3""",206,True,False,False,False,L,Y,"{'id': 4, 'name': 'Philadelphia Flyers', 'link': '/api/v1/teams/4'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
83,8475752,Tyler Pitlick,/api/v1/people/8475752,Tyler,Pitlick,18,1991-11-01,28,Minneapolis,MN,USA,USA,"6' 2""",200,True,False,False,False,R,Y,"{'id': 4, 'name': 'Philadelphia Flyers', 'link': '/api/v1/teams/4'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
84,8475763,Kevin Hayes,/api/v1/people/8475763,Kevin,Hayes,13,1992-05-08,27,Dorchester,MA,USA,USA,"6' 5""",216,True,False,False,False,L,Y,"{'id': 4, 'name': 'Philadelphia Flyers', 'link': '/api/v1/teams/4'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
85,8476461,Sean Couturier,/api/v1/people/8476461,Sean,Couturier,14,1992-12-07,27,Phoenix,AZ,USA,CAN,"6' 3""",211,True,False,False,False,L,Y,"{'id': 4, 'name': 'Philadelphia Flyers', 'link': '/api/v1/teams/4'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
86,8476872,Scott Laughton,/api/v1/people/8476872,Scott,Laughton,21,1994-05-30,25,Oakville,ON,CAN,CAN,"6' 1""",190,True,False,False,False,L,Y,"{'id': 4, 'name': 'Philadelphia Flyers', 'link': '/api/v1/teams/4'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
87,8476906,Shayne Gostisbehere,/api/v1/people/8476906,Shayne,Gostisbehere,53,1993-04-20,26,Pembroke Pines,FL,USA,USA,"5' 11""",180,True,False,False,False,L,Y,"{'id': 4, 'name': 'Philadelphia Flyers', 'link': '/api/v1/teams/4'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
88,8477290,Michael Raffl,/api/v1/people/8477290,Michael,Raffl,12,1988-12-01,31,Villach,,AUT,AUT,"6' 0""",200,True,False,False,False,L,Y,"{'id': 4, 'name': 'Philadelphia Flyers', 'link': '/api/v1/teams/4'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
89,8477462,Robert Hagg,/api/v1/people/8477462,Robert,Hagg,8,1995-02-08,25,Uppsala,,SWE,SWE,"6' 2""",204,True,False,False,False,L,Y,"{'id': 4, 'name': 'Philadelphia Flyers', 'link': '/api/v1/teams/4'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
90,8477948,Travis Sanheim,/api/v1/people/8477948,Travis,Sanheim,6,1996-03-29,24,Elkhorn,MB,CAN,CAN,"6' 3""",181,True,False,False,False,L,Y,"{'id': 4, 'name': 'Philadelphia Flyers', 'link': '/api/v1/teams/4'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
91,8477979,Nicolas Aube-Kubel,/api/v1/people/8477979,Nicolas,Aube-Kubel,62,1996-05-10,23,Slave Lake,AB,CAN,CAN,"5' 11""",187,True,False,False,True,R,Y,"{'id': 4, 'name': 'Philadelphia Flyers', 'link': '/api/v1/teams/4'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
92,8478439,Travis Konecny,/api/v1/people/8478439,Travis,Konecny,11,1997-03-11,23,London,ON,CAN,CAN,"5' 10""",175,True,False,False,False,R,Y,"{'id': 4, 'name': 'Philadelphia Flyers', 'link': '/api/v1/teams/4'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
93,8478500,Ivan Provorov,/api/v1/people/8478500,Ivan,Provorov,9,1997-01-13,23,Yaroslavl,,RUS,RUS,"6' 1""",201,True,False,False,False,L,Y,"{'id': 4, 'name': 'Philadelphia Flyers', 'link': '/api/v1/teams/4'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
94,8479026,Philippe Myers,/api/v1/people/8479026,Philippe,Myers,5,1997-01-25,23,Moncton,NB,CAN,CAN,"6' 5""",210,True,False,False,True,R,Y,"{'id': 4, 'name': 'Philadelphia Flyers', 'link': '/api/v1/teams/4'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
95,8479394,Carter Hart,/api/v1/people/8479394,Carter,Hart,79,1998-08-13,21,Sherwood Park,AB,CAN,CAN,"6' 2""",181,True,False,False,False,L,Y,"{'id': 4, 'name': 'Philadelphia Flyers', 'link': '/api/v1/teams/4'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
96,8480797,Joel Farabee,/api/v1/people/8480797,Joel,Farabee,49,2000-02-25,20,Syracuse,NY,USA,USA,"6' 0""",164,True,False,False,True,L,Y,"{'id': 4, 'name': 'Philadelphia Flyers', 'link': '/api/v1/teams/4'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
97,8477404,Jake Guentzel,/api/v1/people/8477404,Jake,Guentzel,59,1994-10-06,25,Omaha,NE,USA,USA,"5' 11""",180,True,False,False,False,L,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
98,8466139,Patrick Marleau,/api/v1/people/8466139,Patrick,Marleau,12,1979-09-15,40,Aneroid,SK,CAN,CAN,"6' 2""",215,True,False,False,False,L,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
99,8471215,Evgeni Malkin,/api/v1/people/8471215,Evgeni,Malkin,71,1986-07-31,33,Magnitogorsk,,RUS,RUS,"6' 3""",195,True,True,False,False,L,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
100,8471675,Sidney Crosby,/api/v1/people/8471675,Sidney,Crosby,87,1987-08-07,32,Cole Harbour,NS,CAN,CAN,"5' 11""",200,True,False,True,False,L,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
101,8471677,Jack Johnson,/api/v1/people/8471677,Jack,Johnson,3,1987-01-13,33,Indianapolis,IN,USA,USA,"6' 1""",227,True,False,False,False,L,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
102,8471724,Kris Letang,/api/v1/people/8471724,Kris,Letang,58,1987-04-24,32,Montreal,QC,CAN,CAN,"6' 0""",201,True,True,False,False,R,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
103,8471887,Patric Hornqvist,/api/v1/people/8471887,Patric,Hornqvist,72,1987-01-01,33,Sollentuna,,SWE,SWE,"5' 11""",189,True,False,False,False,R,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
104,8474602,Justin Schultz,/api/v1/people/8474602,Justin,Schultz,4,1990-07-06,29,Kelowna,BC,CAN,CAN,"6' 2""",193,True,False,False,False,R,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
105,8475208,Brian Dumoulin,/api/v1/people/8475208,Brian,Dumoulin,8,1991-09-06,28,Biddeford,ME,USA,USA,"6' 4""",207,True,False,False,False,L,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
106,8475722,Jason Zucker,/api/v1/people/8475722,Jason,Zucker,16,1992-01-16,28,Newport Beach,CA,USA,USA,"5' 11""",192,True,False,False,False,L,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
107,8475760,Nick Bjugstad,/api/v1/people/8475760,Nick,Bjugstad,27,1992-07-17,27,Minneapolis,MN,USA,USA,"6' 6""",215,True,False,False,False,R,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
108,8475810,Bryan Rust,/api/v1/people/8475810,Bryan,Rust,17,1992-05-11,27,Pontiac,MI,USA,USA,"5' 11""",192,True,False,False,False,R,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
109,8476899,Matt Murray,/api/v1/people/8476899,Matt,Murray,30,1994-05-25,25,Thunder Bay,ON,CAN,CAN,"6' 4""",178,True,False,False,False,L,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
110,8476927,Teddy Blueger,/api/v1/people/8476927,Teddy,Blueger,53,1994-08-15,25,Riga,,LVA,LVA,"6' 0""",185,True,False,False,False,L,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
111,8477244,Chad Ruhwedel,/api/v1/people/8477244,Chad,Ruhwedel,2,1990-05-07,29,San Diego,CA,USA,USA,"5' 11""",191,True,False,False,False,R,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
112,8477465,Tristan Jarry,/api/v1/people/8477465,Tristan,Jarry,35,1995-04-29,24,Surrey,BC,CAN,CAN,"6' 2""",194,True,False,False,False,L,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
113,8477839,Conor Sheary,/api/v1/people/8477839,Conor,Sheary,43,1992-06-08,27,Winchester,MA,USA,USA,"5' 8""",179,True,False,False,False,L,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
114,8477955,Jared McCann,/api/v1/people/8477955,Jared,McCann,19,1996-05-31,23,Stratford,ON,CAN,CAN,"6' 1""",185,True,False,False,False,L,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
115,8477969,Marcus Pettersson,/api/v1/people/8477969,Marcus,Pettersson,28,1996-05-08,23,Skellefteå,,SWE,SWE,"6' 3""",177,True,False,False,False,L,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
116,8478043,Sam Lafferty,/api/v1/people/8478043,Sam,Lafferty,37,1995-03-06,25,Hollidaysburg,PA,USA,USA,"6' 1""",195,True,False,False,True,R,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
117,8478074,Anthony Angello,/api/v1/people/8478074,Anthony,Angello,57,1996-03-06,24,Albany,NY,USA,USA,"6' 5""",210,True,False,False,True,R,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
118,8478507,John Marino,/api/v1/people/8478507,John,Marino,6,1997-05-21,22,North Easton,MA,USA,USA,"6' 1""",181,True,False,False,True,R,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
119,8478542,Evan Rodrigues,/api/v1/people/8478542,Evan,Rodrigues,9,1993-07-28,26,Toronto,ON,CAN,CAN,"5' 11""",184,True,False,False,False,R,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
120,8478866,Dominik Simon,/api/v1/people/8478866,Dominik,Simon,18,1994-08-08,25,Prague,,CZE,CZE,"5' 11""",190,True,False,False,False,L,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
121,8479293,Brandon Tanev,/api/v1/people/8479293,Brandon,Tanev,13,1991-12-31,28,Toronto,ON,CAN,CAN,"6' 0""",180,True,False,False,False,L,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
122,8479944,Zach Aston-Reese,/api/v1/people/8479944,Zach,Aston-Reese,46,1994-08-10,25,Staten Island,NY,USA,USA,"6' 0""",204,True,False,False,False,L,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
123,8480945,Juuso Riikola,/api/v1/people/8480945,Juuso,Riikola,50,1993-11-09,26,Joensuu,,FIN,FIN,"6' 0""",189,True,False,False,False,L,Y,"{'id': 5, 'name': 'Pittsburgh Penguins', 'link': '/api/v1/teams/5'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
124,8476191,Kevan Miller,/api/v1/people/8476191,Kevan,Miller,86,1987-11-15,32,Los Angeles,CA,USA,USA,"6' 2""",210,True,False,False,False,R,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
125,8465009,Zdeno Chara,/api/v1/people/8465009,Zdeno,Chara,33,1977-03-18,43,Trencin,,SVK,SVK,"6' 9""",250,True,False,True,False,L,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
126,8470638,Patrice Bergeron,/api/v1/people/8470638,Patrice,Bergeron,37,1985-07-24,34,Ancienne-Lorette,QC,CAN,CAN,"6' 1""",195,True,True,False,False,R,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
127,8470860,Jaroslav Halak,/api/v1/people/8470860,Jaroslav,Halak,41,1985-05-13,34,Bratislava,,SVK,SVK,"5' 11""",185,True,False,False,False,L,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
128,8471276,David Krejci,/api/v1/people/8471276,David,Krejci,46,1986-04-28,33,Sternberk,,CZE,CZE,"6' 0""",188,True,True,False,False,R,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
129,8471695,Tuukka Rask,/api/v1/people/8471695,Tuukka,Rask,40,1987-03-10,33,Savonlinna,,FIN,FIN,"6' 3""",176,True,False,False,False,L,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
130,8473419,Brad Marchand,/api/v1/people/8473419,Brad,Marchand,63,1988-05-11,31,Halifax,NS,CAN,CAN,"5' 9""",181,True,False,False,False,L,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
131,8475186,John Moore,/api/v1/people/8475186,John,Moore,27,1990-11-19,29,Winnetka,IL,USA,USA,"6' 2""",210,True,False,False,False,L,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
132,8475745,Charlie Coyle,/api/v1/people/8475745,Charlie,Coyle,13,1992-03-02,28,E. Weymouth,MA,USA,USA,"6' 3""",220,True,False,False,False,R,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
133,8475780,Chris Wagner,/api/v1/people/8475780,Chris,Wagner,14,1991-05-27,28,Walpole,MA,USA,USA,"6' 0""",198,True,False,False,False,R,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
134,8475807,Joakim Nordstrom,/api/v1/people/8475807,Joakim,Nordstrom,20,1992-02-25,28,Stockholm,,SWE,SWE,"6' 1""",194,True,False,False,False,L,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
135,8476374,Sean Kuraly,/api/v1/people/8476374,Sean,Kuraly,52,1993-01-20,27,Dublin,OH,USA,USA,"6' 2""",213,True,False,False,False,L,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
136,8476792,Torey Krug,/api/v1/people/8476792,Torey,Krug,47,1991-04-12,28,Livonia,MI,USA,USA,"5' 9""",186,True,False,False,False,L,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
137,8476891,Matt Grzelcyk,/api/v1/people/8476891,Matt,Grzelcyk,48,1994-01-05,26,Charlestown,MA,USA,USA,"5' 9""",174,True,False,False,False,L,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
138,8477320,Anton Blidh,/api/v1/people/8477320,Anton,Blidh,81,1995-03-14,25,Molnlycke,,SWE,SWE,"6' 0""",201,True,False,False,True,L,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
139,8477365,Connor Clifton,/api/v1/people/8477365,Connor,Clifton,75,1995-04-28,24,Long Branch,NJ,USA,USA,"5' 11""",175,True,False,False,True,R,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
140,8477941,Nick Ritchie,/api/v1/people/8477941,Nick,Ritchie,21,1995-12-05,24,Orangeville,ON,CAN,CAN,"6' 2""",230,True,False,False,False,L,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
141,8477956,David Pastrnak,/api/v1/people/8477956,David,Pastrnak,88,1996-05-25,23,Havirov,,CZE,CZE,"6' 0""",194,True,False,False,False,R,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
142,8478075,Anders Bjork,/api/v1/people/8478075,Anders,Bjork,10,1996-08-05,23,Mequon,WI,USA,USA,"6' 0""",190,True,False,False,False,L,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
143,8478131,Ondrej Kase,/api/v1/people/8478131,Ondrej,Kase,28,1995-11-08,24,Kadan,,CZE,CZE,"6' 0""",190,True,False,False,False,R,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
144,8478443,Brandon Carlo,/api/v1/people/8478443,Brandon,Carlo,25,1996-11-26,23,Colorado Springs,CO,USA,USA,"6' 5""",212,True,False,False,False,R,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
145,8478468,Jeremy Lauzon,/api/v1/people/8478468,Jeremy,Lauzon,79,1997-04-28,22,Val D'or,QC,CAN,CAN,"6' 1""",204,True,False,False,True,L,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
146,8478498,Jake DeBrusk,/api/v1/people/8478498,Jake,DeBrusk,74,1996-10-17,23,Edmonton,AB,CAN,CAN,"6' 0""",188,True,False,False,False,L,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
147,8479325,Charlie McAvoy,/api/v1/people/8479325,Charlie,McAvoy,73,1997-12-21,22,Long Beach,NY,USA,USA,"6' 0""",208,True,False,False,False,R,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
148,8480944,Par Lindholm,/api/v1/people/8480944,Par,Lindholm,26,1991-10-05,28,Kusmark,,SWE,SWE,"6' 0""",183,True,False,False,False,L,Y,"{'id': 6, 'name': 'Boston Bruins', 'link': '/api/v1/teams/6'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
149,8471743,Vladimir Sobotka,/api/v1/people/8471743,Vladimir,Sobotka,17,1987-07-02,32,Trebic,,CZE,CZE,"5' 11""",191,True,False,False,False,L,I,"{'id': 7, 'name': 'Buffalo Sabres', 'link': '/api/v1/teams/7'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
150,8479420,Tage Thompson,/api/v1/people/8479420,Tage,Thompson,72,1997-10-30,22,Phoenix,AZ,USA,USA,"6' 6""",215,True,False,False,False,R,I,"{'id': 7, 'name': 'Buffalo Sabres', 'link': '/api/v1/teams/7'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
151,8471436,Matt Hunwick,/api/v1/people/8471436,Matt,Hunwick,48,1985-05-21,34,Warren,MI,USA,USA,"5' 11""",194,True,False,False,False,L,Y,"{'id': 7, 'name': 'Buffalo Sabres', 'link': '/api/v1/teams/7'}","{'code': 'D', 'name': 'Defenseman', 'type': 'Defenseman', 'abbreviation': 'D'}"
152,8473449,Kyle Okposo,/api/v1/people/8473449,Kyle,Okposo,21,1988-04-16,31,St. Paul,MN,USA,USA,"6' 0""",216,True,False,False,False,R,Y,"{'id': 7, 'name': 'Buffalo Sabres', 'link': '/api/v1/teams/7'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
153,8473564,Michael Frolik,/api/v1/people/8473564,Michael,Frolik,67,1988-02-17,32,Kladno,,CZE,CZE,"6' 1""",190,True,False,False,False,L,Y,"{'id': 7, 'name': 'Buffalo Sabres', 'link': '/api/v1/teams/7'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
154,8474190,Wayne Simmonds,/api/v1/people/8474190,Wayne,Simmonds,17,1988-08-26,31,Scarborough,ON,CAN,CAN,"6' 2""",185,True,False,False,False,R,Y,"{'id': 7, 'name': 'Buffalo Sabres', 'link': '/api/v1/teams/7'}","{'code': 'R', 'name': 'Right Wing', 'type': 'Forward', 'abbreviation': 'RW'}"
155,8475149,Marcus Johansson,/api/v1/people/8475149,Marcus,Johansson,90,1990-10-06,29,Landskrona,,SWE,SWE,"6' 1""",205,True,True,False,False,L,Y,"{'id': 7, 'name': 'Buffalo Sabres', 'link': '/api/v1/teams/7'}","{'code': 'L', 'name': 'Left Wing', 'type': 'Forward', 'abbreviation': 'LW'}"
156,8475622,Carter Hutton,/api/v1/people/8475622,Carter,Hutton,40,1985-12-19,34,Thunder Bay,ON,CAN,CAN,"6' 0""",202,True,False,False,False,L,Y,"{'id': 7, 'name': 'Buffalo Sabres', 'link': '/api/v1/teams/7'}","{'code': 'G', 'name': 'Goalie', 'type': 'Goalie', 'abbreviation': 'G'}"
157,8475728,Johan Larsson,/api/v1/people/8475728,Johan,Larsson,22,1992-07-25,27,Lau,,SWE,SWE,"5' 11""",204,True,False,False,False,L,Y,"{'id': 7, 'name': 'Buffalo Sabres', 'link': '/api/v1/teams/7'}","{'code': 'C', 'name': 'Center', 'type': 'Forward', 'abbreviation': 'C'}"
